
=首选=,#genre#
爱赛车,http://gslbserv.itv.cmvideo.cn:80/6000000006000240630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000240630&livemode=1&stbId=toShengfen&mode=1
爱体育,http://gslbserv.itv.cmvideo.cn:80/2000000004000000060/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000060&livemode=1&stbId=toShengfen&mode=1
爱体育,http://gslbserv.itv.cmvideo.cn:80/6000000006000290630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000290630&livemode=1&stbId=toShengfen&mode=1
爱玩具,http://gslbserv.itv.cmvideo.cn:80/2000000004000000053/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000053&livemode=1&stbId=toShengfen&mode=1
爱玩具,http://gslbserv.itv.cmvideo.cn:80/6000000006000220630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000220630&livemode=1&stbId=toShengfen&mode=1
爱喜剧,http://gslbserv.itv.cmvideo.cn:80/2000000004000000032/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000032&livemode=1&stbId=toShengfen&mode=1
爱喜剧,http://gslbserv.itv.cmvideo.cn:80/6000000006000010630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000010630&livemode=1&stbId=toShengfen&mode=1
爱悬疑,http://gslbserv.itv.cmvideo.cn:80/2000000004000000036/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000036&livemode=1&stbId=toShengfen&mode=1
爱悬疑,http://gslbserv.itv.cmvideo.cn:80/6000000006000050630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000050630&livemode=1&stbId=toShengfen&mode=1
爱幼教,http://gslbserv.itv.cmvideo.cn:80/2000000004000000049/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000049&livemode=1&stbId=toShengfen&mode=1
爱幼教,http://gslbserv.itv.cmvideo.cn:80/6000000006000180630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000180630&livemode=1&stbId=toShengfen&mode=1
爱院线,http://gslbserv.itv.cmvideo.cn:80/2000000004000000034/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000034&livemode=1&stbId=toShengfen&mode=1
爱院线,http://gslbserv.itv.cmvideo.cn:80/6000000006000030630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000030630&livemode=1&stbId=toShengfen&mode=1
=ITV-NewTV=,#genre#
爱情喜剧,http://gslbserv.itv.cmvideo.cn:80/2000000003000000010/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000010&livemode=1&stbId=toShengfen&mode=1
爱情喜剧,http://gslbserv.itv.cmvideo.cn:80/8393829412396288037/1.m3u8?channel-id=ystenlive&Contentid=8393829412396288037&livemode=1&stbId=toShengfen&mode=1
超级电视剧,http://gslbserv.itv.cmvideo.cn:80/2000000003000000032/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000032&livemode=1&stbId=toShengfen&mode=1
超级电视剧,http://gslbserv.itv.cmvideo.cn:80/1000000001000008139/1.m3u8?channel-id=ystenlive&Contentid=1000000001000008139&livemode=1&stbId=toShengfen&mode=1
超级电视剧,http://gslbserv.itv.cmvideo.cn:80/1000000004000024993/1.m3u8?channel-id=ystenlive&Contentid=1000000004000024993&livemode=1&stbId=toShengfen&mode=1
超级电视剧,http://gslbserv.itv.cmvideo.cn:80/1000000006000268003/1.m3u8?channel-id=ystenlive&Contentid=1000000006000268003&livemode=1&stbId=toShengfen&mode=1
超级电影,http://gslbserv.itv.cmvideo.cn:80/2000000003000000031/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000031&livemode=1&stbId=toShengfen&mode=1
超级电影,http://gslbserv.itv.cmvideo.cn:80/1000000001000012884/1.m3u8?channel-id=ystenlive&Contentid=1000000001000012884&livemode=1&stbId=toShengfen&mode=1
超级电影,http://gslbserv.itv.cmvideo.cn:80/1000000003000012426/1.m3u8?channel-id=ystenlive&Contentid=1000000003000012426&livemode=1&stbId=toShengfen&mode=1
超级电影,http://gslbserv.itv.cmvideo.cn:80/1000000004000002120/1.m3u8?channel-id=ystenlive&Contentid=1000000004000002120&livemode=1&stbId=toShengfen&mode=1
超级综艺,http://gslbserv.itv.cmvideo.cn:80/2000000003000000029/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000029&livemode=1&stbId=toShengfen&mode=1
超级综艺,http://gslbserv.itv.cmvideo.cn:80/1000000001000025771/1.m3u8?channel-id=ystenlive&Contentid=1000000001000025771&livemode=1&stbId=toShengfen&mode=1
超级综艺,http://gslbserv.itv.cmvideo.cn:80/1000000004000023658/1.m3u8?channel-id=ystenlive&Contentid=1000000004000023658&livemode=1&stbId=toShengfen&mode=1
超级综艺,http://gslbserv.itv.cmvideo.cn:80/1000000006000268002/1.m3u8?channel-id=ystenlive&Contentid=1000000006000268002&livemode=1&stbId=toShengfen&mode=1
潮妈辣婆,http://gslbserv.itv.cmvideo.cn:80/2000000003000000018/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000018&livemode=1&stbId=toShengfen&mode=1
潮妈辣婆,http://gslbserv.itv.cmvideo.cn:80/6516734029835465177/1.m3u8?channel-id=ystenlive&Contentid=6516734029835465177&livemode=1&stbId=toShengfen&mode=1
东北热剧,http://gslbserv.itv.cmvideo.cn:80/2000000003000000051/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000051&livemode=1&stbId=toShengfen&mode=1
东北热剧,http://gslbserv.itv.cmvideo.cn:80/1000000005000266013/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266013&livemode=1&stbId=toShengfen&mode=1
动作电影,http://gslbserv.itv.cmvideo.cn:80/2000000003000000017/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000017&livemode=1&stbId=toShengfen&mode=1
动作电影,http://gslbserv.itv.cmvideo.cn:80/1000000004000018653/1.m3u8?channel-id=ystenlive&Contentid=1000000004000018653&livemode=1&stbId=toShengfen&mode=1
动作电影,http://gslbserv.itv.cmvideo.cn:80/8103864434730665389/1.m3u8?channel-id=ystenlive&Contentid=8103864434730665389&livemode=1&stbId=toShengfen&mode=1
欢乐剧场,http://gslbserv.itv.cmvideo.cn:80/2000000003000000050/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000050&livemode=1&stbId=toShengfen&mode=1
欢乐剧场,http://gslbserv.itv.cmvideo.cn:80/1000000005000266012/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266012&livemode=1&stbId=toShengfen&mode=1
家庭剧场,http://gslbserv.itv.cmvideo.cn:80/2000000003000000012/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000012&livemode=1&stbId=toShengfen&mode=1
家庭剧场,http://gslbserv.itv.cmvideo.cn:80/1000000004000008284/1.m3u8?channel-id=ystenlive&Contentid=1000000004000008284&livemode=1&stbId=toShengfen&mode=1
家庭剧场,http://gslbserv.itv.cmvideo.cn:80/6316377948248689070/1.m3u8?channel-id=ystenlive&Contentid=6316377948248689070&livemode=1&stbId=toShengfen&mode=1
金牌综艺,http://gslbserv.itv.cmvideo.cn:80/2000000003000000005/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000005&livemode=1&stbId=toShengfen&mode=1
金牌综艺,http://gslbserv.itv.cmvideo.cn:80/1000000004000026167/1.m3u8?channel-id=ystenlive&Contentid=1000000004000026167&livemode=1&stbId=toShengfen&mode=1
金牌综艺,http://gslbserv.itv.cmvideo.cn:80/6399725674632152632/1.m3u8?channel-id=ystenlive&Contentid=6399725674632152632&livemode=1&stbId=toShengfen&mode=1
惊悚悬疑,http://gslbserv.itv.cmvideo.cn:80/2000000003000000015/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000015&livemode=1&stbId=toShengfen&mode=1
惊悚悬疑,http://gslbserv.itv.cmvideo.cn:80/1000000004000024282/1.m3u8?channel-id=ystenlive&Contentid=1000000004000024282&livemode=1&stbId=toShengfen&mode=1
惊悚悬疑,http://gslbserv.itv.cmvideo.cn:80/7151256057701199617/1.m3u8?channel-id=ystenlive&Contentid=7151256057701199617&livemode=1&stbId=toShengfen&mode=1
精品大剧,http://gslbserv.itv.cmvideo.cn:80/2000000003000000020/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000020&livemode=1&stbId=toShengfen&mode=1
精品大剧,http://gslbserv.itv.cmvideo.cn:80/1000000004000013968/1.m3u8?channel-id=ystenlive&Contentid=1000000004000013968&livemode=1&stbId=toShengfen&mode=1
精品大剧,http://gslbserv.itv.cmvideo.cn:80/7882297361445410858/1.m3u8?channel-id=ystenlive&Contentid=7882297361445410858&livemode=1&stbId=toShengfen&mode=1
精品萌宠,http://gslbserv.itv.cmvideo.cn:80/2000000003000000067/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000067&livemode=1&stbId=toShengfen&mode=1
精品萌宠,http://gslbserv.itv.cmvideo.cn:80/1000000006000032328/1.m3u8?channel-id=ystenlive&Contentid=1000000006000032328&livemode=1&stbId=toShengfen&mode=1
精品综合,http://gslbserv.itv.cmvideo.cn:80/2000000003000000008/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000008&livemode=1&stbId=toShengfen&mode=1
精品综合,http://gslbserv.itv.cmvideo.cn:80/5595720619887440144/1.m3u8?channel-id=ystenlive&Contentid=5595720619887440144&livemode=1&stbId=toShengfen&mode=1
军旅剧场,http://gslbserv.itv.cmvideo.cn:80/2000000003000000014/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000014&livemode=1&stbId=toShengfen&mode=1
军旅剧场,http://gslbserv.itv.cmvideo.cn:80/7485075951068666323/1.m3u8?channel-id=ystenlive&Contentid=7485075951068666323&livemode=1&stbId=toShengfen&mode=1
军事评论,http://gslbserv.itv.cmvideo.cn:80/2000000003000000022/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000022&livemode=1&stbId=toShengfen&mode=1
军事评论,http://gslbserv.itv.cmvideo.cn:80/5822616274253344775/1.m3u8?channel-id=ystenlive&Contentid=5822616274253344775&livemode=1&stbId=toShengfen&mode=1
魅力潇湘,http://gslbserv.itv.cmvideo.cn:80/2000000003000000041/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000041&livemode=1&stbId=toShengfen&mode=1
魅力潇湘,http://gslbserv.itv.cmvideo.cn:80/1000000001000006197/1.m3u8?channel-id=ystenlive&Contentid=1000000001000006197&livemode=1&stbId=toShengfen&mode=1
魅力潇湘,http://gslbserv.itv.cmvideo.cn:80/1000000005000266014/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266014&livemode=1&stbId=toShengfen&mode=1
明星大片,http://gslbserv.itv.cmvideo.cn:80/1000000004000019008/1.m3u8?channel-id=ystenlive&Contentid=1000000004000019008&livemode=1&stbId=toShengfen&mode=1
农业致富,http://gslbserv.itv.cmvideo.cn:80/2000000003000000003/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000003&livemode=1&stbId=toShengfen&mode=1
农业致富,http://gslbserv.itv.cmvideo.cn:80/6193684637634073625/1.m3u8?channel-id=ystenlive&Contentid=6193684637634073625&livemode=1&stbId=toShengfen&mode=1
热播精选,http://gslbserv.itv.cmvideo.cn:80/2000000003000000016/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000016&livemode=1&stbId=toShengfen&mode=1
热播精选,http://gslbserv.itv.cmvideo.cn:80/7681593242002292003/1.m3u8?channel-id=ystenlive&Contentid=7681593242002292003&livemode=1&stbId=toShengfen&mode=1
武搏世界,http://gslbserv.itv.cmvideo.cn:80/2000000003000000007/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000007&livemode=1&stbId=toShengfen&mode=1
武搏世界,http://gslbserv.itv.cmvideo.cn:80/bokesen/1.m3u8?channel-id=ystenlive&Contentid=bokesen&livemode=1&stbId=toShengfen&mode=1
炫舞未来,http://gslbserv.itv.cmvideo.cn:80/2000000003000000044/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000044&livemode=1&stbId=toShengfen&mode=1
炫舞未来,http://gslbserv.itv.cmvideo.cn:80/1000000001000000515/1.m3u8?channel-id=ystenlive&Contentid=1000000001000000515&livemode=1&stbId=toShengfen&mode=1
怡伴健康,http://gslbserv.itv.cmvideo.cn:80/2000000003000000023/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000023&livemode=1&stbId=toShengfen&mode=1
怡伴健康,http://gslbserv.itv.cmvideo.cn:80/1000000005000266011/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266011&livemode=1&stbId=toShengfen&mode=1
怡伴健康,http://gslbserv.itv.cmvideo.cn:80/7820874641606664941/1.m3u8?channel-id=ystenlive&Contentid=7820874641606664941&livemode=1&stbId=toShengfen&mode=1
中国功夫,http://gslbserv.itv.cmvideo.cn:80/2000000003000000009/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000009&livemode=1&stbId=toShengfen&mode=1
中国功夫,http://gslbserv.itv.cmvideo.cn:80/5897056882324761054/1.m3u8?channel-id=ystenlive&Contentid=5897056882324761054&livemode=1&stbId=toShengfen&mode=1
=ITV-地方=,#genre#
湖南爱晚,http://gslbserv.itv.cmvideo.cn:80/6307875884530512195/1.m3u8?channel-id=hnbblive&Contentid=6307875884530512195&livemode=1&stbId=toShengfen&mode=1
湖南电视剧,http://gslbserv.itv.cmvideo.cn:80/8765482907954673867/1.m3u8?channel-id=hnbblive&Contentid=8765482907954673867&livemode=1&stbId=toShengfen&mode=1
湖南都市,http://gslbserv.itv.cmvideo.cn:80/4682579636905393407/1.m3u8?channel-id=hnbblive&Contentid=4682579636905393407&livemode=1&stbId=toShengfen&mode=1
湖南国际,http://gslbserv.itv.cmvideo.cn:80/5015828848322021526/1.m3u8?channel-id=hnbblive&Contentid=5015828848322021526&livemode=1&stbId=toShengfen&mode=1
湖南经视,http://gslbserv.itv.cmvideo.cn:80/6306119848317438256/1.m3u8?channel-id=hnbblive&Contentid=6306119848317438256&livemode=1&stbId=toShengfen&mode=1
湖南经视,http://gslbserv.itv.cmvideo.cn:80/7766420291569067385/1.m3u8?channel-id=hnbblive&Contentid=7766420291569067385&livemode=1&stbId=toShengfen&mode=1
湖南娱乐,http://gslbserv.itv.cmvideo.cn:80/6427893650335440392/1.m3u8?channel-id=hnbblive&Contentid=6427893650335440392&livemode=1&stbId=toShengfen&mode=1
湖南电影,http://gslbserv.itv.cmvideo.cn:80/7884242846753128038/1.m3u8?channel-id=hnbblive&Contentid=7884242846753128038&livemode=1&stbId=toShengfen&mode=1
上海新闻综合,http://gslbserv.itv.cmvideo.cn:80/2000000002000000005/1.m3u8?channel-id=hnbblive&Contentid=2000000002000000005&livemode=1&stbId=toShengfen&mode=1
上海新闻综合,http://gslbserv.itv.cmvideo.cn:80/5000000011000031110/1.m3u8?channel-id=bestzb&Contentid=5000000011000031110&livemode=1&stbId=toShengfen&mode=1
上海东方影视,http://gslbserv.itv.cmvideo.cn:80/2000000002000000013/1.m3u8?channel-id=hnbblive&Contentid=2000000002000000013&livemode=1&stbId=toShengfen&mode=1
上海东方影视,http://gslbserv.itv.cmvideo.cn:80/5000000010000032212/1.m3u8?channel-id=bestzb&Contentid=5000000010000032212&livemode=1&stbId=toShengfen&mode=1
上海教育,http://gslbserv.itv.cmvideo.cn:80/5000000011000288019/1.m3u8?channel-id=bestzb&Contentid=5000000011000288019&livemode=1&stbId=toShengfen&mode=1
上海都市,http://gslbserv.itv.cmvideo.cn:80/2000000002000000012/1.m3u8?channel-id=hnbblive&Contentid=2000000002000000012&livemode=1&stbId=toShengfen&mode=1
上海都市,http://gslbserv.itv.cmvideo.cn:80/5000000010000018926/1.m3u8?channel-id=bestzb&Contentid=5000000010000018926&livemode=1&stbId=toShengfen&mode=1
广东珠江,http://gslbserv.itv.cmvideo.cn:80/2000000003000000033/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000033&livemode=1&stbId=toShengfen&mode=1
广东珠江,http://gslbserv.itv.cmvideo.cn:80/1000000004000011655/1.m3u8?channel-id=ystenlive&Contentid=1000000004000011655&livemode=1&stbId=toShengfen&mode=1
西藏藏语,http://gslbserv.itv.cmvideo.cn:80/5000000002000021549/1.m3u8?channel-id=bestzb&Contentid=5000000002000021549&livemode=1&stbId=toShengfen&mode=1
西藏藏语,http://gslbserv.itv.cmvideo.cn:80/7134589828528695864/1.m3u8?channel-id=ystenlive&Contentid=7134589828528695864&livemode=1&stbId=toShengfen&mode=1
=ITV-百视通=,#genre#
百视通直播,http://gslbserv.itv.cmvideo.cn:80/5000000001000001116/1.m3u8?channel-id=bestzb&Contentid=5000000001000001116&livemode=1&stbId=toShengfen&mode=1
百视通直播,http://gslbserv.itv.cmvideo.cn:80/5000000001000017342/1.m3u8?channel-id=bestzb&Contentid=5000000001000017342&livemode=1&stbId=toShengfen&mode=1
百视通直播,http://gslbserv.itv.cmvideo.cn:80/2000000002000000025/1.m3u8?channel-id=hnbblive&Contentid=2000000002000000025&livemode=1&stbId=toShengfen&mode=1
百视通直播,http://gslbserv.itv.cmvideo.cn:80/2000000002000000029/1.m3u8?channel-id=hnbblive&Contentid=2000000002000000029&livemode=1&stbId=toShengfen&mode=1
百视通,http://gslbserv.itv.cmvideo.cn:80/5000000001000002898/1.m3u8?channel-id=bestzb&Contentid=5000000001000002898&livemode=1&stbId=toShengfen&mode=1
百视通,http://gslbserv.itv.cmvideo.cn:80/5000000001000004876/1.m3u8?channel-id=bestzb&Contentid=5000000001000004876&livemode=1&stbId=toShengfen&mode=1
百视通,http://gslbserv.itv.cmvideo.cn:80/5000000001000006777/1.m3u8?channel-id=bestzb&Contentid=5000000001000006777&livemode=1&stbId=toShengfen&mode=1
百视通,http://gslbserv.itv.cmvideo.cn:80/5000000001000018009/1.m3u8?channel-id=bestzb&Contentid=5000000001000018009&livemode=1&stbId=toShengfen&mode=1
百视通,http://gslbserv.itv.cmvideo.cn:80/5000000001000019233/1.m3u8?channel-id=bestzb&Contentid=5000000001000019233&livemode=1&stbId=toShengfen&mode=1
百视通,http://gslbserv.itv.cmvideo.cn:80/5000000001000022620/1.m3u8?channel-id=bestzb&Contentid=5000000001000022620&livemode=1&stbId=toShengfen&mode=1
百视通,http://gslbserv.itv.cmvideo.cn:80/5000000001000023256/1.m3u8?channel-id=bestzb&Contentid=5000000001000023256&livemode=1&stbId=toShengfen&mode=1
百视通,http://gslbserv.itv.cmvideo.cn:80/5000000001000026930/1.m3u8?channel-id=bestzb&Contentid=5000000001000026930&livemode=1&stbId=toShengfen&mode=1
百视通,http://gslbserv.itv.cmvideo.cn:80/2000000002000000024/1.m3u8?channel-id=hnbblive&Contentid=2000000002000000024&livemode=1&stbId=toShengfen&mode=1
百视通,http://gslbserv.itv.cmvideo.cn:80/2000000002000000026/1.m3u8?channel-id=hnbblive&Contentid=2000000002000000026&livemode=1&stbId=toShengfen&mode=1
百视通,http://gslbserv.itv.cmvideo.cn:80/2000000002000000027/1.m3u8?channel-id=hnbblive&Contentid=2000000002000000027&livemode=1&stbId=toShengfen&mode=1
百视通,http://gslbserv.itv.cmvideo.cn:80/2000000002000000028/1.m3u8?channel-id=hnbblive&Contentid=2000000002000000028&livemode=1&stbId=toShengfen&mode=1
百视通,http://gslbserv.itv.cmvideo.cn:80/2000000002000000030/1.m3u8?channel-id=hnbblive&Contentid=2000000002000000030&livemode=1&stbId=toShengfen&mode=1
百视通,http://gslbserv.itv.cmvideo.cn:80/2000000002000000049/1.m3u8?channel-id=hnbblive&Contentid=2000000002000000049&livemode=1&stbId=toShengfen&mode=1
百视通,http://gslbserv.itv.cmvideo.cn:80/2000000002000000050/1.m3u8?channel-id=hnbblive&Contentid=2000000002000000050&livemode=1&stbId=toShengfen&mode=1
百视通,http://gslbserv.itv.cmvideo.cn:80/2000000002000000051/1.m3u8?channel-id=hnbblive&Contentid=2000000002000000051&livemode=1&stbId=toShengfen&mode=1
=ITV-购物=,#genre#
聚鲨环球精选,http://gslbserv.itv.cmvideo.cn:80/6000000004000014516/1.m3u8?channel-id=wasusyt&Contentid=6000000004000014516&livemode=1&stbId=toShengfen&mode=1
东方购物,http://gslbserv.itv.cmvideo.cn:80/5000000007000010004/1.m3u8?channel-id=bestzb&Contentid=5000000007000010004&livemode=1&stbId=toShengfen&mode=1
东方购物,http://gslbserv.itv.cmvideo.cn:80/5000000011000031124/1.m3u8?channel-id=bestzb&Contentid=5000000011000031124&livemode=1&stbId=toShengfen&mode=1
东方购物,http://gslbserv.itv.cmvideo.cn:80/5000000011000031125/1.m3u8?channel-id=bestzb&Contentid=5000000011000031125&livemode=1&stbId=toShengfen&mode=1
东方购物,http://gslbserv.itv.cmvideo.cn:80/2000000002000000019/1.m3u8?channel-id=hnbblive&Contentid=2000000002000000019&livemode=1&stbId=toShengfen&mode=1
东方购物,http://gslbserv.itv.cmvideo.cn:80/2000000002000000020/1.m3u8?channel-id=hnbblive&Contentid=2000000002000000020&livemode=1&stbId=toShengfen&mode=1
东方购物,http://gslbserv.itv.cmvideo.cn:80/2000000002000000091/1.m3u8?channel-id=hnbblive&Contentid=2000000002000000091&livemode=1&stbId=toShengfen&mode=1
风尚购物,http://gslbserv.itv.cmvideo.cn:80/1000000005000003651/1.m3u8?channel-id=ystenlive&Contentid=1000000005000003651&livemode=1&stbId=toShengfen&mode=1
好享购物,http://gslbserv.itv.cmvideo.cn:80/5000000003000008938/1.m3u8?channel-id=bestzb&Contentid=5000000003000008938&livemode=1&stbId=toShengfen&mode=1
家有购物,http://gslbserv.itv.cmvideo.cn:80/2000000003000000024/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000024&livemode=1&stbId=toShengfen&mode=1
家有购物,http://gslbserv.itv.cmvideo.cn:80/6859053933687922163/1.m3u8?channel-id=ystenlive&Contentid=6859053933687922163&livemode=1&stbId=toShengfen&mode=1
央广购物,http://gslbserv.itv.cmvideo.cn:80/5000000009000012021/1.m3u8?channel-id=bestzb&Contentid=5000000009000012021&livemode=1&stbId=toShengfen&mode=1
央广购物,http://gslbserv.itv.cmvideo.cn:80/2000000003000000035/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000035&livemode=1&stbId=toShengfen&mode=1
央广购物,http://gslbserv.itv.cmvideo.cn:80/2000000003000000036/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000036&livemode=1&stbId=toShengfen&mode=1
央广购物,http://gslbserv.itv.cmvideo.cn:80/2000000003000000053/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000053&livemode=1&stbId=toShengfen&mode=1
央广购物,http://gslbserv.itv.cmvideo.cn:80/2000000003000000055/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000055&livemode=1&stbId=toShengfen&mode=1
央广购物,http://gslbserv.itv.cmvideo.cn:80/1000000005000018408/1.m3u8?channel-id=ystenlive&Contentid=1000000005000018408&livemode=1&stbId=toShengfen&mode=1
央广购物,http://gslbserv.itv.cmvideo.cn:80/1000000005000024883/1.m3u8?channel-id=ystenlive&Contentid=1000000005000024883&livemode=1&stbId=toShengfen&mode=1
央广购物,http://gslbserv.itv.cmvideo.cn:80/1000000006000269001/1.m3u8?channel-id=ystenlive&Contentid=1000000006000269001&livemode=1&stbId=toShengfen&mode=1
优购物,http://gslbserv.itv.cmvideo.cn:80/5000000009000012023/1.m3u8?channel-id=bestzb&Contentid=5000000009000012023&livemode=1&stbId=toShengfen&mode=1
优购物,http://gslbserv.itv.cmvideo.cn:80/2000000003000000054/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000054&livemode=1&stbId=toShengfen&mode=1
优购物,http://gslbserv.itv.cmvideo.cn:80/2000000003000000057/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000057&livemode=1&stbId=toShengfen&mode=1
优购物,http://gslbserv.itv.cmvideo.cn:80/1000000005000004811/1.m3u8?channel-id=ystenlive&Contentid=1000000005000004811&livemode=1&stbId=toShengfen&mode=1
优购物,http://gslbserv.itv.cmvideo.cn:80/1000000006000269002/1.m3u8?channel-id=ystenlive&Contentid=1000000006000269002&livemode=1&stbId=toShengfen&mode=1
优购物,http://gslbserv.itv.cmvideo.cn:80/1000000006000269003/1.m3u8?channel-id=ystenlive&Contentid=1000000006000269003&livemode=1&stbId=toShengfen&mode=1
优购物,http://gslbserv.itv.cmvideo.cn:80/1000000006000269004/1.m3u8?channel-id=ystenlive&Contentid=1000000006000269004&livemode=1&stbId=toShengfen&mode=1
优购物,http://gslbserv.itv.cmvideo.cn:80/1000000006000269005/1.m3u8?channel-id=ystenlive&Contentid=1000000006000269005&livemode=1&stbId=toShengfen&mode=1
中视购物,http://gslbserv.itv.cmvideo.cn:80/2000000003000000056/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000056&livemode=1&stbId=toShengfen&mode=1
=ITV-服务=,#genre#
华数服务,http://gslbserv.itv.cmvideo.cn:80/2000000004000000025/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000025&livemode=1&stbId=toShengfen&mode=1
